activity,ambience,budget,color,dress_preference,drink_level,height,hijos,interest,user_latitude,user_longitude,marital_status,personality,religion,smoker,transport,weight,Rambience,accessibility,address,alcohol,area,rest_city,country,dress_code,fax,franchise,rest_latitude,rest_longitude,rest_name,other_services,price,smoking_area,state,url,zip,user_age,target_exitoso
?,?,?,yellow,?,abstemious,1.3750000000000002,?,none,22.154021,-100.976028,?,hard-worker,none,?,?,40,familiar,no_accessibility,Miguel Barragan 46 Centro,No_Alcohol_Served,closed,San Luis Potosi,Mexico,informal,?,f,22.145893,-100.97487,Restaurant de Mariscos de Picon,none,low,section,SLP,?,79300,44,1
?,?,?,yellow,?,abstemious,1.3750000000000002,?,none,22.154021,-100.976028,?,hard-worker,none,?,?,40,familiar,no_accessibility,Venustiano Carranza 560 Centro,Wine-Beer,closed,San Luis Potosi,Mexico,casual,?,f,22.151189,-100.98179,Restaurante la Gran Via,none,high,none,SLP,lagranvia.com.mx,78000,44,1
?,?,?,yellow,?,abstemious,1.3750000000000002,?,none,22.154021,-100.976028,?,hard-worker,none,?,?,40,familiar,no_accessibility,Pascual M. Hernandez 240,Wine-Beer,closed,San Luis Potosi,Mexico,informal,?,f,22.147145,-100.974493999999,Restaurant Orizatlan,none,medium,none,SLP,?,?,44,0
?,?,?,yellow,?,abstemious,1.3750000000000002,?,none,22.154021,-100.976028,?,hard-worker,none,?,?,40,familiar,no_accessibility,Pascual M. Hernandez 210 Centro,Wine-Beer,closed,San Luis Potosi,Mexico,informal,?,f,22.147175,-100.974268999999,Restaurante Bar El Gallinero,none,high,section,SLP,?,78000,44,0
?,?,?,yellow,?,abstemious,1.3750000000000002,?,none,22.154021,-100.976028,?,hard-worker,none,?,?,40,familiar,no_accessibility,Francisco I. Madero 145 Centro,No_Alcohol_Served,closed,San Luis Potosi,Mexico,informal,?,f,22.151189,-100.977058,Restaurante Versalles,none,low,section,SLP,?,78000,44,0
?,?,?,yellow,?,abstemious,1.3750000000000002,?,none,22.154021,-100.976028,?,hard-worker,none,?,?,40,familiar,no_accessibility,Francisco I. Madero 215,Wine-Beer,closed,San Luis Potosi,Mexico,informal,?,f,22.15106,-100.977659,Luna Cafe,none,medium,none,SLP,lunacafe.com.mx,?,44,0
?,?,?,yellow,?,abstemious,1.3750000000000002,?,none,22.154021,-100.976028,?,hard-worker,none,?,?,40,familiar,no_accessibility,Guajardo Sn San Luis Potosi Centro,No_Alcohol_Served,closed,San Luis Potosi,Mexico,informal,?,f,22.155651,-100.977767,Restaurant la Chalita,none,medium,section,SLP,?,78000,44,0
?,?,?,yellow,?,abstemious,1.3750000000000002,?,none,22.154021,-100.976028,?,hard-worker,none,?,?,40,familiar,no_accessibility,Av. Carranza 830,Wine-Beer,closed,San Luis Potosi,Mexico,informal,?,f,22.146658,-100.987219,La Virreina,none,medium,none,SLP,?,?,44,0
?,?,?,yellow,?,abstemious,1.3750000000000002,?,none,22.154021,-100.976028,?,hard-worker,none,?,?,40,quiet,no_accessibility,Anahuac 805,No_Alcohol_Served,closed,San Luis Potosi,Mexico,informal,?,f,22.1478799999999,-100.989471999999,Preambulo Wifi Zone Cafe,Internet,medium,none,SLP,?,?,44,0
student,solitary,?,blue,informal,casual drinker,1.6,?,none,22.15,-100.982999999999,single,hard-worker,none,False,public,55,familiar,no_accessibility,Guajardo Sn San Luis Potosi Centro,No_Alcohol_Served,closed,San Luis Potosi,Mexico,informal,?,f,22.155651,-100.977767,Restaurant la Chalita,none,medium,section,SLP,?,78000,34,0
student,solitary,?,blue,informal,casual drinker,1.6,?,none,22.15,-100.982999999999,single,hard-worker,none,False,public,55,familiar,completely,esquina santos degollado y leon guzman,No_Alcohol_Served,open,s.l.p.,mexico,informal,?,f,22.1473922,-100.983092,puesto de tacos,none,low,none,s.l.p.,?,78280,34,1
student,solitary,?,blue,informal,casual drinker,1.6,?,none,22.15,-100.982999999999,single,hard-worker,none,False,public,55,familiar,no_accessibility,Venustiano Carranza 719 Centro,No_Alcohol_Served,closed,San Luis Potosi,Mexico,informal,?,f,22.150802,-100.98268,Tortas Locas Hipocampo,none,medium,not permitted,SLP,?,78000,34,1
student,solitary,?,blue,informal,casual drinker,1.6,?,none,22.15,-100.982999999999,single,hard-worker,none,False,public,55,familiar,no_accessibility,Julian de Los Reyes 400 Centro,No_Alcohol_Served,closed,San Luis Potosi,Mexico,informal,?,f,22.153703,-100.979033,Restaurante El Cielo Potosino,none,medium,none,SLP,?,78000,34,1
student,solitary,?,blue,informal,casual drinker,1.6,?,none,22.15,-100.982999999999,single,hard-worker,none,False,public,55,familiar,no_accessibility,1a. de Lozada 1,No_Alcohol_Served,closed,San Luis Potosi,Mexico,informal,?,f,22.14955,-100.97797,El Rincon de San Francisco,none,medium,none,SLP,?,?,34,0
student,solitary,?,blue,informal,casual drinker,1.6,?,none,22.15,-100.982999999999,single,hard-worker,none,False,public,55,familiar,no_accessibility,Ignacio Aldama 300 Centro,Full_Bar,closed,San Luis Potosi,Mexico,informal,?,f,22.1509809999999,-100.977412,La Cantina Restaurante,none,high,none,SLP,lacantinaslp.com,78000,34,1
student,solitary,?,blue,informal,casual drinker,1.6,?,none,22.15,-100.982999999999,single,hard-worker,none,False,public,55,familiar,no_accessibility,Av. Carranza 830,Wine-Beer,closed,San Luis Potosi,Mexico,informal,?,f,22.146658,-100.987219,La Virreina,none,medium,none,SLP,?,?,34,1
student,solitary,?,blue,informal,casual drinker,1.6,?,none,22.15,-100.982999999999,single,hard-worker,none,False,public,55,familiar,no_accessibility,Constitucion 200 Centro,Wine-Beer,closed,San Luis Potosi,Mexico,informal,?,f,22.1524809999999,-100.973486,Cafeteria y Restaurant El Pacifico,none,medium,section,SLP,?,78000,34,0
student,solitary,?,blue,informal,casual drinker,1.6,?,none,22.15,-100.982999999999,single,hard-worker,none,False,public,55,familiar,no_accessibility,Francisco I. Madero 145 Centro,No_Alcohol_Served,closed,San Luis Potosi,Mexico,informal,?,f,22.151189,-100.977058,Restaurante Versalles,none,low,section,SLP,?,78000,34,0
student,solitary,?,blue,informal,casual drinker,1.6,?,none,22.15,-100.982999999999,single,hard-worker,none,False,public,55,familiar,no_accessibility,Pascual M. Hernandez 240,Wine-Beer,closed,San Luis Potosi,Mexico,informal,?,f,22.147145,-100.974493999999,Restaurant Orizatlan,none,medium,none,SLP,?,?,34,1
student,family,medium,black,no preference,abstemious,1.69,independent,none,22.183477,-100.959891,single,thrifty-protector,Catholic,False,public,65,familiar,no_accessibility,Soledad Sn Arboledas de Soledad,Wine-Beer,closed,Soledad,Mexico,informal,?,f,22.174887,-100.970825,Restaurante la Estrella de Dima,none,high,none,SLP,?,78430,33,0
student,family,medium,black,no preference,abstemious,1.69,independent,none,22.183477,-100.959891,single,thrifty-protector,Catholic,False,public,65,familiar,no_accessibility,Mexico 2015 Providencia,Wine-Beer,closed,San Luis Potosi,Mexico,informal,?,f,22.17655535,-100.973614,Restaurante Pueblo Bonito,none,high,none,SLP,?,78395,33,1
student,family,medium,black,no preference,abstemious,1.69,independent,none,22.183477,-100.959891,single,thrifty-protector,Catholic,False,public,65,familiar,completely,?,No_Alcohol_Served,closed,?,?,informal,?,f,22.1508494,-100.9397522,Rincon Huasteco,none,low,none,?,?,?,33,0
student,family,medium,black,no preference,abstemious,1.69,independent,none,22.183477,-100.959891,single,thrifty-protector,Catholic,False,public,65,familiar,no_accessibility,20 de Noviembre 1817 Tlaxcala,Wine-Beer,closed,San Luis Potosi,Mexico,informal,?,f,22.16835,-100.972466,Restaurante Guerra,none,high,section,SLP,?,78038,33,1
student,family,medium,black,no preference,abstemious,1.69,independent,none,22.183477,-100.959891,single,thrifty-protector,Catholic,False,public,65,familiar,no_accessibility,Francisco I. Madero 215,Wine-Beer,closed,San Luis Potosi,Mexico,informal,?,f,22.15106,-100.977659,Luna Cafe,none,medium,none,SLP,lunacafe.com.mx,?,33,0
student,family,medium,black,no preference,abstemious,1.69,independent,none,22.183477,-100.959891,single,thrifty-protector,Catholic,False,public,65,familiar,no_accessibility,Costado Sur Central Camionera Km 2,Wine-Beer,closed,San Luis Potosi,Mexico,informal,?,f,22.145992,-100.955118,El Herradero Restaurante and Bar,none,medium,section,SLP,?,78390,33,0
student,family,medium,black,no preference,abstemious,1.69,independent,none,22.183477,-100.959891,single,thrifty-protector,Catholic,False,public,65,familiar,no_accessibility,524 Soledad de Graciano Sanchez,No_Alcohol_Served,closed,Soledad,Mexico,informal,?,f,22.17655535,-100.944518,pizza clasica,none,medium,none,SLP,?,?,33,0
student,family,medium,black,no preference,abstemious,1.69,independent,none,22.183477,-100.959891,single,thrifty-protector,Catholic,False,public,65,familiar,no_accessibility,Tangamanga 7 Tangamanga,No_Alcohol_Served,closed,San Luis Potosi,Mexico,informal,?,f,22.159357,-100.973411,Restaurant Oriental Express,none,medium,none,SLP,?,78269,33,1
student,family,medium,black,no preference,abstemious,1.69,independent,none,22.183477,-100.959891,single,thrifty-protector,Catholic,False,public,65,familiar,no_accessibility,Constitucion 200 Centro,Wine-Beer,closed,San Luis Potosi,Mexico,informal,?,f,22.1524809999999,-100.973486,Cafeteria y Restaurant El Pacifico,none,medium,section,SLP,?,78000,33,1
student,friends,low,green,informal,abstemious,1.57,independent,variety,22.121857,-100.904279,single,hard-worker,none,False,public,47,familiar,no_accessibility,Venustiano Carranza 719 Centro,No_Alcohol_Served,closed,San Luis Potosi,Mexico,informal,?,f,22.150802,-100.98268,Tortas Locas Hipocampo,none,medium,not permitted,SLP,?,78000,44,0
student,friends,low,green,informal,abstemious,1.57,independent,variety,22.121857,-100.904279,single,hard-worker,none,False,public,47,familiar,no_accessibility,av. seminario,No_Alcohol_Served,closed,san luis potosi,mexico,informal,?,f,22.1262926,-100.9007764,Cenaduria El RincÃ³n de Tlaquepaque,none,medium,none,san luis potosi,?,?,44,0
student,friends,low,green,informal,abstemious,1.57,independent,variety,22.121857,-100.904279,single,hard-worker,none,False,public,47,familiar,no_accessibility,Constitucion 200 Centro,Wine-Beer,closed,San Luis Potosi,Mexico,informal,?,f,22.1524809999999,-100.973486,Cafeteria y Restaurant El Pacifico,none,medium,section,SLP,?,78000,44,0
student,friends,low,green,informal,abstemious,1.57,independent,variety,22.121857,-100.904279,single,hard-worker,none,False,public,47,familiar,no_accessibility,Venustiano Carranza 560 Centro,Wine-Beer,closed,San Luis Potosi,Mexico,casual,?,f,22.151189,-100.98179,Restaurante la Gran Via,none,high,none,SLP,lagranvia.com.mx,78000,44,0
student,friends,low,green,informal,abstemious,1.57,independent,variety,22.121857,-100.904279,single,hard-worker,none,False,public,47,familiar,no_accessibility,Guajardo Sn San Luis Potosi Centro,No_Alcohol_Served,closed,San Luis Potosi,Mexico,informal,?,f,22.155651,-100.977767,Restaurant la Chalita,none,medium,section,SLP,?,78000,44,0
professional,family,medium,green,informal,abstemious,1.53,independent,variety,22.078728499999755,-99.1829999999999,single,hard-worker,none,False,public,44,familiar,no_accessibility,Ignacio Allende 785 Centro,No_Alcohol_Served,closed,San Luis Potosi,Mexico,informal,?,f,22.1568829999999,-100.978484999999,Restaurante Marisco Sam,none,medium,none,SLP,?,78310,44,0
professional,family,medium,green,informal,abstemious,1.53,independent,variety,22.078728499999755,-99.1829999999999,single,hard-worker,none,False,public,44,familiar,no_accessibility,Av. Carranza 830,Wine-Beer,closed,San Luis Potosi,Mexico,informal,?,f,22.146658,-100.987219,La Virreina,none,medium,none,SLP,?,?,44,1
professional,family,medium,green,informal,abstemious,1.53,independent,variety,22.078728499999755,-99.1829999999999,single,hard-worker,none,False,public,44,familiar,partially,Universidad 169,Wine-Beer,open,San Luis Potosi,Mexico,informal,?,f,22.1497088,-100.976092799999,El Rincón de San Francisco,none,medium,only at bar,San Luis Potosi,?,78000,44,1
student,friends,low,green,informal,abstemious,1.57,independent,variety,22.121857,-100.904279,single,hard-worker,none,False,public,47,familiar,no_accessibility,Costado Sur Central Camionera Km 2,Wine-Beer,closed,San Luis Potosi,Mexico,informal,?,f,22.145992,-100.955118,El Herradero Restaurante and Bar,none,medium,section,SLP,?,78390,44,1
professional,family,medium,green,informal,abstemious,1.53,independent,variety,22.078728499999755,-99.1829999999999,single,hard-worker,none,False,public,44,familiar,no_accessibility,Julian de Los Reyes 400 Centro,No_Alcohol_Served,closed,San Luis Potosi,Mexico,informal,?,f,22.153703,-100.979033,Restaurante El Cielo Potosino,none,medium,none,SLP,?,78000,44,1
student,friends,low,green,informal,abstemious,1.57,independent,variety,22.121857,-100.904279,single,hard-worker,none,False,public,47,familiar,no_accessibility,Capitan Caldera No. 420 Tequisqueapan,Full_Bar,closed,San Luis Potosi,Mexico,informal,?,f,22.148665,-101.001273,la Cantina,none,high,none,SLP,lacantinaslp.com,78250,44,0
professional,family,medium,green,informal,abstemious,1.53,independent,variety,22.078728499999755,-99.1829999999999,single,hard-worker,none,False,public,44,familiar,no_accessibility,Constitucion 200 Centro,Wine-Beer,closed,San Luis Potosi,Mexico,informal,?,f,22.1524809999999,-100.973486,Cafeteria y Restaurant El Pacifico,none,medium,section,SLP,?,78000,44,1
student,friends,low,green,informal,abstemious,1.57,independent,variety,22.121857,-100.904279,single,hard-worker,none,False,public,47,familiar,no_accessibility,circuito oriente esq. carretera 57,No_Alcohol_Served,open,san luis potosi,mexico,casual,?,f,22.1422731999999,-100.9426537,el lechon potosino,none,low,permitted,slp,?,?,44,1
student,family,medium,blue,elegant,social drinker,1.71,kids,technology,22.156469,-100.98554,married,thrifty-protector,Catholic,False,public,65,familiar,no_accessibility,Pascual M. Hernandez 240,Wine-Beer,closed,San Luis Potosi,Mexico,informal,?,f,22.147145,-100.974493999999,Restaurant Orizatlan,none,medium,none,SLP,?,?,38,0
student,friends,low,green,informal,abstemious,1.57,independent,variety,22.121857,-100.904279,single,hard-worker,none,False,public,47,familiar,no_accessibility,r.b. anaya esq. florencia,No_Alcohol_Served,open,slp,mexico,informal,?,f,22.1443364999999,-100.9373825,don burguers,none,low,none,slp,?,?,44,1
student,family,low,blue,no preference,social drinker,1.5,independent,variety,22.15031,-100.900536,single,thrifty-protector,Catholic,False,public,52,familiar,no_accessibility,Ricardo B. Anaya 2700 Estrella de Oriente,No_Alcohol_Served,closed,San Luis Potosi,Mexico,informal,?,f,22.140626,-100.915657,Restaurante y Pescaderia Tampico,none,high,none,SLP,?,78000S,35,1
student,family,low,blue,no preference,social drinker,1.5,independent,variety,22.15031,-100.900536,single,thrifty-protector,Catholic,False,public,52,familiar,no_accessibility,Villa de Pozos 192 Villa de Pozos,No_Alcohol_Served,closed,San Luis Potosi,Mexico,informal,?,f,22.151448,-100.915099,la Estrella de Dimas,none,medium,none,SLP,?,78421,35,0
student,family,low,blue,no preference,social drinker,1.5,independent,variety,22.15031,-100.900536,single,thrifty-protector,Catholic,False,public,52,familiar,no_accessibility,Villa de Pozos 4497 Villa de Pozos,No_Alcohol_Served,closed,San Luis Potosi,Mexico,informal,?,f,22.152918,-100.915164,Restaurante 75,none,medium,none,SLP,?,78421,35,0
student,family,low,blue,no preference,social drinker,1.5,independent,variety,22.15031,-100.900536,single,thrifty-protector,Catholic,False,public,52,familiar,no_accessibility,av. seminario,No_Alcohol_Served,closed,san luis potosi,mexico,informal,?,f,22.1262926,-100.9007764,Cenaduria El RincÃ³n de Tlaquepaque,none,medium,none,san luis potosi,?,?,35,0
student,family,low,blue,no preference,social drinker,1.5,independent,variety,22.15031,-100.900536,single,thrifty-protector,Catholic,False,public,52,familiar,completely,Carretera Central Sn,No_Alcohol_Served,closed,San Luis Potosi,?,informal,?,f,22.1362533999999,-100.9335852,Potzocalli,none,low,none,?,?,?,35,1
student,family,low,blue,no preference,social drinker,1.5,independent,variety,22.15031,-100.900536,single,thrifty-protector,Catholic,False,public,52,familiar,no_accessibility,r.b. anaya esq. florencia,No_Alcohol_Served,open,slp,mexico,informal,?,f,22.1443364999999,-100.9373825,don burguers,none,low,none,slp,?,?,35,0
student,family,low,blue,no preference,social drinker,1.5,independent,variety,22.15031,-100.900536,single,thrifty-protector,Catholic,False,public,52,familiar,completely,?,No_Alcohol_Served,closed,?,?,informal,?,f,22.1508494,-100.9397522,Rincon Huasteco,none,low,none,?,?,?,35,1
student,friends,medium,red,no preference,casual drinker,1.75,independent,variety,22.078728499999755,-99.223897,single,hunter-ostentatious,none,True,car owner,69,familiar,no_accessibility,Federal Mexico - Acapulco 10 3 de Mayo,No_Alcohol_Served,closed,Cuernavaca,Mexico,informal,?,f,22.122991749999997,-100.8445762,Restaurant los Pinos,none,medium,none,Morelos,?,62790,40,1
student,friends,medium,red,no preference,casual drinker,1.75,independent,variety,22.078728499999755,-99.223897,single,hunter-ostentatious,none,True,car owner,69,familiar,no_accessibility,Lomas del Mirador,Wine-Beer,closed,Cuernavaca,Mexico,informal,?,t,22.122991749999997,-100.8445762,Sanborns Casa Piedra,Internet,medium,only at bar,Morelos,?,?,40,1
